score;completeness;rescuebot_action;rescuebot_location;dylanalwaystrust_action;dylanalwaystrust_location;world_nr;tick_nr
12;0.375;MoveNorthWest;(23, 12);;(9, 9);1;1964
12;0.375;MoveNorthWest;(23, 12);;(9, 9);1;1965
12;0.375;MoveNorthWest;(23, 12);;(9, 9);1;1966
12;0.375;MoveNorthWest;(23, 12);;(9, 9);1;1967
12;0.375;MoveNorthWest;(23, 12);MoveNorth;(9, 8);1;1968
12;0.375;MoveNorthWest;(23, 12);;(9, 8);1;1969
12;0.375;MoveNorthWest;(22, 11);;(9, 8);1;1970
12;0.375;MoveNorthWest;(22, 11);;(9, 8);1;1971
12;0.375;MoveNorthWest;(22, 11);;(9, 8);1;1972
12;0.375;MoveNorthWest;(22, 11);;(9, 8);1;1973
12;0.375;MoveNorthWest;(22, 11);;(9, 8);1;1974
12;0.375;MoveNorthWest;(22, 11);;(9, 8);1;1975
12;0.375;MoveNorthWest;(22, 11);MoveNorth;(9, 7);1;1976
12;0.375;MoveNorthWest;(22, 11);;(9, 7);1;1977
12;0.375;MoveNorthWest;(22, 11);;(9, 7);1;1978
12;0.375;MoveNorthWest;(21, 10);;(9, 7);1;1979
12;0.375;MoveNorthWest;(21, 10);;(9, 7);1;1980
12;0.375;MoveNorthWest;(21, 10);;(9, 7);1;1981
12;0.375;MoveNorthWest;(21, 10);;(9, 7);1;1982
12;0.375;MoveNorthWest;(21, 10);;(9, 7);1;1983
12;0.375;MoveNorthWest;(21, 10);;(9, 7);1;1984
12;0.375;MoveNorthWest;(21, 10);MoveSouth;(9, 8);1;1985
12;0.375;MoveNorthWest;(21, 10);;(9, 8);1;1986
12;0.375;MoveNorthWest;(21, 10);;(9, 8);1;1987
12;0.375;MoveNorthWest;(20, 9);;(9, 8);1;1988
12;0.375;MoveNorthWest;(20, 9);;(9, 8);1;1989
12;0.375;MoveNorthWest;(20, 9);;(9, 8);1;1990
12;0.375;MoveNorthWest;(20, 9);;(9, 8);1;1991
12;0.375;MoveNorthWest;(20, 9);MoveSouth;(9, 9);1;1992
12;0.375;MoveNorthWest;(20, 9);;(9, 9);1;1993
12;0.375;MoveNorthWest;(20, 9);;(9, 9);1;1994
12;0.375;MoveNorthWest;(20, 9);;(9, 9);1;1995
12;0.375;MoveNorthWest;(20, 9);;(9, 9);1;1996
12;0.375;MoveNorthWest;(19, 8);;(9, 9);1;1997
12;0.375;MoveNorthWest;(19, 8);;(9, 9);1;1998
12;0.375;MoveNorthWest;(19, 8);;(9, 9);1;1999
12;0.375;MoveNorthWest;(19, 8);;(9, 9);1;2000
12;0.375;MoveNorthWest;(19, 8);MoveWest;(8, 9);1;2001
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2002
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2003
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2004
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2005
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2006
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2007
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2008
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2009
12;0.375;MoveNorthWest;(19, 8);;(8, 9);1;2010
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2011
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2012
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2013
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2014
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2015
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2016
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2017
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2018
12;0.375;MoveNorthWest;(18, 7);;(8, 9);1;2019
12;0.375;MoveNorthWest;(17, 6);;(8, 9);1;2020
12;0.375;MoveWest;(17, 6);;(8, 9);1;2021
12;0.375;MoveWest;(17, 6);;(8, 9);1;2022
12;0.375;MoveWest;(17, 6);;(8, 9);1;2023
12;0.375;MoveWest;(17, 6);;(8, 9);1;2024
12;0.375;MoveWest;(17, 6);;(8, 9);1;2025
12;0.375;MoveWest;(17, 6);;(8, 9);1;2026
12;0.375;MoveWest;(17, 6);;(8, 9);1;2027
12;0.375;MoveWest;(17, 6);;(8, 9);1;2028
12;0.375;MoveWest;(16, 6);;(8, 9);1;2029
12;0.375;MoveWest;(16, 6);;(8, 9);1;2030
12;0.375;MoveWest;(16, 6);;(8, 9);1;2031
12;0.375;MoveWest;(16, 6);;(8, 9);1;2032
12;0.375;MoveWest;(16, 6);;(8, 9);1;2033
12;0.375;MoveWest;(16, 6);;(8, 9);1;2034
12;0.375;MoveWest;(16, 6);;(8, 9);1;2035
12;0.375;MoveWest;(16, 6);;(8, 9);1;2036
12;0.375;MoveWest;(16, 6);;(8, 9);1;2037
12;0.375;MoveWest;(15, 6);;(8, 9);1;2038
12;0.375;MoveWest;(15, 6);;(8, 9);1;2039
12;0.375;MoveWest;(15, 6);;(8, 9);1;2040
12;0.375;MoveWest;(15, 6);;(8, 9);1;2041
12;0.375;MoveWest;(15, 6);;(8, 9);1;2042
12;0.375;MoveWest;(15, 6);;(8, 9);1;2043
12;0.375;MoveWest;(15, 6);;(8, 9);1;2044
12;0.375;MoveWest;(15, 6);;(8, 9);1;2045
12;0.375;MoveWest;(15, 6);;(8, 9);1;2046
12;0.375;MoveWest;(14, 6);;(8, 9);1;2047
12;0.375;MoveWest;(14, 6);;(8, 9);1;2048
12;0.375;MoveWest;(14, 6);;(8, 9);1;2049
12;0.375;MoveWest;(14, 6);;(8, 9);1;2050
12;0.375;MoveWest;(14, 6);;(8, 9);1;2051
12;0.375;MoveWest;(14, 6);;(8, 9);1;2052
12;0.375;MoveWest;(14, 6);;(8, 9);1;2053
12;0.375;MoveWest;(14, 6);;(8, 9);1;2054
12;0.375;MoveWest;(14, 6);;(8, 9);1;2055
12;0.375;MoveWest;(13, 6);;(8, 9);1;2056
12;0.375;MoveWest;(13, 6);;(8, 9);1;2057
12;0.375;MoveWest;(13, 6);;(8, 9);1;2058
12;0.375;MoveWest;(13, 6);;(8, 9);1;2059
12;0.375;MoveWest;(13, 6);;(8, 9);1;2060
12;0.375;MoveWest;(13, 6);;(8, 9);1;2061
12;0.375;MoveWest;(13, 6);;(8, 9);1;2062
12;0.375;MoveWest;(13, 6);;(8, 9);1;2063
12;0.375;MoveWest;(13, 6);;(8, 9);1;2064
12;0.375;MoveWest;(12, 6);;(8, 9);1;2065
12;0.375;MoveWest;(12, 6);;(8, 9);1;2066
12;0.375;MoveWest;(12, 6);;(8, 9);1;2067
12;0.375;MoveWest;(12, 6);;(8, 9);1;2068
12;0.375;MoveWest;(12, 6);;(8, 9);1;2069
12;0.375;MoveWest;(12, 6);;(8, 9);1;2070
12;0.375;MoveWest;(12, 6);;(8, 9);1;2071
12;0.375;MoveWest;(12, 6);;(8, 9);1;2072
12;0.375;MoveWest;(12, 6);;(8, 9);1;2073
12;0.375;MoveWest;(12, 6);;(8, 9);1;2074
12;0.375;MoveWest;(12, 6);;(8, 9);1;2075
12;0.375;MoveWest;(12, 6);;(8, 9);1;2076
12;0.375;MoveWest;(12, 6);;(8, 9);1;2077
12;0.375;MoveWest;(12, 6);;(8, 9);1;2078
12;0.375;MoveWest;(11, 6);;(8, 9);1;2079
12;0.375;MoveWest;(11, 6);;(8, 9);1;2080
12;0.375;MoveWest;(11, 6);;(8, 9);1;2081
12;0.375;MoveWest;(11, 6);;(8, 9);1;2082
12;0.375;MoveWest;(11, 6);;(8, 9);1;2083
12;0.375;MoveWest;(11, 6);;(8, 9);1;2084
12;0.375;MoveWest;(11, 6);;(8, 9);1;2085
12;0.375;MoveWest;(11, 6);;(8, 9);1;2086
12;0.375;MoveWest;(11, 6);;(8, 9);1;2087
12;0.375;MoveWest;(11, 6);;(8, 9);1;2088
12;0.375;MoveWest;(11, 6);;(8, 9);1;2089
12;0.375;MoveWest;(11, 6);;(8, 9);1;2090
12;0.375;MoveWest;(11, 6);;(8, 9);1;2091
12;0.375;MoveWest;(11, 6);;(8, 9);1;2092
12;0.375;MoveWest;(10, 6);;(8, 9);1;2093
12;0.375;MoveWest;(10, 6);;(8, 9);1;2094
12;0.375;MoveWest;(10, 6);;(8, 9);1;2095
12;0.375;MoveWest;(10, 6);;(8, 9);1;2096
12;0.375;MoveWest;(10, 6);;(8, 9);1;2097
12;0.375;MoveWest;(10, 6);;(8, 9);1;2098
12;0.375;MoveWest;(10, 6);;(8, 9);1;2099
12;0.375;MoveWest;(10, 6);;(8, 9);1;2100
12;0.375;MoveWest;(10, 6);;(8, 9);1;2101
12;0.375;MoveWest;(10, 6);;(8, 9);1;2102
12;0.375;MoveWest;(10, 6);;(8, 9);1;2103
12;0.375;MoveWest;(10, 6);;(8, 9);1;2104
12;0.375;MoveWest;(10, 6);;(8, 9);1;2105
12;0.375;MoveWest;(10, 6);;(8, 9);1;2106
12;0.375;MoveWest;(9, 6);;(8, 9);1;2107
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2108
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2109
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2110
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2111
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2112
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2113
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2114
12;0.375;MoveSouth;(9, 6);;(8, 9);1;2115
12;0.375;MoveSouth;(9, 7);;(8, 9);1;2116
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2117
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2118
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2119
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2120
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2121
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2122
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2123
12;0.375;MoveSouthWest;(9, 7);;(8, 9);1;2124
12;0.375;MoveSouthWest;(8, 8);;(8, 9);1;2125
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2126
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2127
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2128
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2129
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2130
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2131
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2132
12;0.375;MoveSouthEast;(8, 8);;(8, 9);1;2133
12;0.375;MoveSouthEast;(9, 9);;(8, 9);1;2134
12;0.375;Idle;(9, 9);;(8, 9);1;2135
12;0.375;Idle;(9, 9);;(8, 9);1;2136
12;0.375;Idle;(9, 9);;(8, 9);1;2137
12;0.375;Idle;(9, 9);;(8, 9);1;2138
12;0.375;Idle;(9, 9);;(8, 9);1;2139
12;0.375;Idle;(9, 9);;(8, 9);1;2140
12;0.375;Idle;(9, 9);;(8, 9);1;2141
12;0.375;Idle;(9, 9);;(8, 9);1;2142
12;0.375;Idle;(9, 9);;(8, 9);1;2143
12;0.375;Idle;(9, 9);;(8, 9);1;2144
12;0.375;Idle;(9, 9);;(8, 9);1;2145
12;0.375;Idle;(9, 9);;(8, 9);1;2146
12;0.375;Idle;(9, 9);;(8, 9);1;2147
12;0.375;Idle;(9, 9);;(8, 9);1;2148
12;0.375;Idle;(9, 9);;(8, 9);1;2149
12;0.375;Idle;(9, 9);;(8, 9);1;2150
12;0.375;Idle;(9, 9);;(8, 9);1;2151
12;0.375;Idle;(9, 9);;(8, 9);1;2152
12;0.375;Idle;(9, 9);;(8, 9);1;2153
12;0.375;Idle;(9, 9);;(8, 9);1;2154
12;0.375;Idle;(9, 9);;(8, 9);1;2155
12;0.375;Idle;(9, 9);;(8, 9);1;2156
12;0.375;Idle;(9, 9);;(8, 9);1;2157
12;0.375;Idle;(9, 9);;(8, 9);1;2158
12;0.375;Idle;(9, 9);;(8, 9);1;2159
12;0.375;Idle;(9, 9);;(8, 9);1;2160
12;0.375;MoveWest;(9, 9);;(8, 9);1;2161
12;0.375;MoveWest;(9, 9);;(8, 9);1;2162
12;0.375;MoveWest;(9, 9);;(8, 9);1;2163
12;0.375;MoveWest;(9, 9);;(8, 9);1;2164
12;0.375;MoveWest;(9, 9);;(8, 9);1;2165
12;0.375;MoveWest;(9, 9);;(8, 9);1;2166
12;0.375;MoveWest;(9, 9);;(8, 9);1;2167
12;0.375;MoveWest;(9, 9);;(8, 9);1;2168
12;0.375;MoveWest;(8, 9);;(8, 9);1;2169
12;0.375;;(8, 9);;(8, 9);1;2170
12;0.375;;(8, 9);;(8, 9);1;2171
12;0.375;;(8, 9);;(8, 9);1;2172
12;0.375;;(8, 9);;(8, 9);1;2173
12;0.375;;(8, 9);;(8, 9);1;2174
12;0.375;;(8, 9);;(8, 9);1;2175
12;0.375;;(8, 9);;(8, 9);1;2176
12;0.375;;(8, 9);;(8, 9);1;2177
12;0.375;;(8, 9);RemoveObjectTogether;(8, 9);1;2178
12;0.375;;(8, 9);;(8, 9);1;2179
12;0.375;;(8, 9);;(8, 9);1;2180
12;0.375;;(8, 9);;(8, 9);1;2181
12;0.375;;(8, 9);;(8, 9);1;2182
12;0.375;;(8, 9);;(8, 9);1;2183
12;0.375;;(8, 9);;(8, 9);1;2184
12;0.375;;(8, 9);;(8, 9);1;2185
12;0.375;;(8, 9);;(8, 9);1;2186
12;0.375;;(8, 9);;(8, 9);1;2187
12;0.375;;(8, 9);;(8, 9);1;2188
12;0.375;;(8, 9);;(8, 9);1;2189
12;0.375;;(8, 9);;(8, 9);1;2190
12;0.375;;(8, 9);;(8, 9);1;2191
12;0.375;;(8, 9);;(8, 9);1;2192
12;0.375;;(8, 9);;(8, 9);1;2193
12;0.375;;(8, 9);;(8, 9);1;2194
12;0.375;;(8, 9);;(8, 9);1;2195
12;0.375;;(8, 9);;(8, 9);1;2196
12;0.375;;(8, 9);;(8, 9);1;2197
12;0.375;;(8, 9);;(8, 9);1;2198
12;0.375;;(8, 9);;(8, 9);1;2199
12;0.375;;(8, 9);;(8, 9);1;2200
12;0.375;;(8, 9);;(8, 9);1;2201
12;0.375;;(8, 9);;(8, 9);1;2202
12;0.375;;(8, 9);;(8, 9);1;2203
12;0.375;;(8, 9);;(8, 9);1;2204
12;0.375;;(8, 9);;(8, 9);1;2205
12;0.375;;(8, 9);;(8, 9);1;2206
12;0.375;;(8, 9);;(8, 9);1;2207
12;0.375;;(8, 9);;(8, 9);1;2208
12;0.375;;(8, 9);;(8, 9);1;2209
12;0.375;;(8, 9);MoveEast;(9, 9);1;2210
12;0.375;;(8, 9);;(9, 9);1;2211
12;0.375;;(8, 9);;(9, 9);1;2212
12;0.375;;(8, 9);;(9, 9);1;2213
12;0.375;;(8, 9);;(9, 9);1;2214
12;0.375;;(8, 9);;(9, 9);1;2215
12;0.375;;(8, 9);;(9, 9);1;2216
12;0.375;;(8, 9);MoveWest;(8, 9);1;2217
12;0.375;;(8, 9);;(8, 9);1;2218
12;0.375;;(8, 9);;(8, 9);1;2219
12;0.375;;(8, 9);;(8, 9);1;2220
12;0.375;;(8, 9);;(8, 9);1;2221
12;0.375;;(8, 9);;(8, 9);1;2222
12;0.375;;(8, 9);;(8, 9);1;2223
12;0.375;;(8, 9);;(8, 9);1;2224
12;0.375;;(8, 9);;(8, 9);1;2225
12;0.375;;(8, 9);;(8, 9);1;2226
12;0.375;;(8, 9);;(8, 9);1;2227
12;0.375;;(8, 9);;(8, 9);1;2228
12;0.375;;(8, 9);;(8, 9);1;2229
12;0.375;;(8, 9);;(8, 9);1;2230
12;0.375;;(8, 9);;(8, 9);1;2231
12;0.375;;(8, 9);;(8, 9);1;2232
12;0.375;;(8, 9);;(8, 9);1;2233
12;0.375;;(8, 9);;(8, 9);1;2234
12;0.375;;(8, 9);;(8, 9);1;2235
12;0.375;;(8, 9);RemoveObjectTogether;(8, 9);1;2236
12;0.375;;(8, 9);;(8, 9);1;2237
12;0.375;;(8, 9);;(8, 9);1;2238
12;0.375;;(8, 9);;(8, 9);1;2239
12;0.375;;(8, 9);;(8, 9);1;2240
12;0.375;;(8, 9);;(8, 9);1;2241
12;0.375;;(8, 9);;(8, 9);1;2242
12;0.375;;(8, 9);;(8, 9);1;2243
12;0.375;;(8, 9);;(8, 9);1;2244
12;0.375;;(8, 9);;(8, 9);1;2245
12;0.375;;(8, 9);;(8, 9);1;2246
12;0.375;;(8, 9);;(8, 9);1;2247
12;0.375;;(8, 9);;(8, 9);1;2248
12;0.375;;(8, 9);;(8, 9);1;2249
12;0.375;;(8, 9);;(8, 9);1;2250
12;0.375;;(8, 9);;(8, 9);1;2251
12;0.375;;(8, 9);;(8, 9);1;2252
12;0.375;;(8, 9);;(8, 9);1;2253
12;0.375;;(8, 9);;(8, 9);1;2254
12;0.375;;(8, 9);;(8, 9);1;2255
12;0.375;;(8, 9);;(8, 9);1;2256
12;0.375;;(8, 9);;(8, 9);1;2257
12;0.375;;(8, 9);;(8, 9);1;2258
12;0.375;;(8, 9);;(8, 9);1;2259
12;0.375;;(8, 9);;(8, 9);1;2260
12;0.375;;(8, 9);;(8, 9);1;2261
12;0.375;;(8, 9);;(8, 9);1;2262
12;0.375;;(8, 9);;(8, 9);1;2263
12;0.375;;(8, 9);;(8, 9);1;2264
12;0.375;;(8, 9);;(8, 9);1;2265
12;0.375;;(8, 9);;(8, 9);1;2266
12;0.375;;(8, 9);;(8, 9);1;2267
12;0.375;;(8, 9);;(8, 9);1;2268
12;0.375;;(8, 9);;(8, 9);1;2269
12;0.375;;(8, 9);;(8, 9);1;2270
12;0.375;;(8, 9);;(8, 9);1;2271
12;0.375;;(8, 9);;(8, 9);1;2272
12;0.375;;(8, 9);;(8, 9);1;2273
12;0.375;;(8, 9);;(8, 9);1;2274
12;0.375;;(8, 9);;(8, 9);1;2275
12;0.375;;(8, 9);;(8, 9);1;2276
12;0.375;;(8, 9);;(8, 9);1;2277
12;0.375;;(8, 9);;(8, 9);1;2278
12;0.375;;(8, 9);;(8, 9);1;2279
12;0.375;;(8, 9);;(8, 9);1;2280
12;0.375;;(8, 9);;(8, 9);1;2281
12;0.375;;(8, 9);;(8, 9);1;2282
12;0.375;;(8, 9);;(8, 9);1;2283
12;0.375;;(8, 9);;(8, 9);1;2284
12;0.375;;(8, 9);;(8, 9);1;2285
12;0.375;;(8, 9);;(8, 9);1;2286
12;0.375;;(8, 9);;(8, 9);1;2287
12;0.375;;(8, 9);;(8, 9);1;2288
12;0.375;;(8, 9);;(8, 9);1;2289
12;0.375;;(8, 9);;(8, 9);1;2290
12;0.375;;(8, 9);;(8, 9);1;2291
12;0.375;;(8, 9);;(8, 9);1;2292
12;0.375;;(8, 9);;(8, 9);1;2293
12;0.375;;(8, 9);;(8, 9);1;2294
12;0.375;;(8, 9);;(8, 9);1;2295
12;0.375;;(8, 9);;(8, 9);1;2296
12;0.375;;(8, 9);;(8, 9);1;2297
12;0.375;;(8, 9);;(8, 9);1;2298
12;0.375;;(8, 9);;(8, 9);1;2299
12;0.375;;(8, 9);;(8, 9);1;2300
12;0.375;;(8, 9);;(8, 9);1;2301
12;0.375;;(8, 9);;(8, 9);1;2302
12;0.375;;(8, 9);;(8, 9);1;2303
12;0.375;;(8, 9);;(8, 9);1;2304
12;0.375;;(8, 9);;(8, 9);1;2305
12;0.375;;(8, 9);;(8, 9);1;2306
12;0.375;;(8, 9);;(8, 9);1;2307
12;0.375;;(8, 9);;(8, 9);1;2308
12;0.375;;(8, 9);;(8, 9);1;2309
12;0.375;;(8, 9);CarryObjectTogether;(8, 9);1;2310
12;0.375;;(8, 9);;(8, 9);1;2311
12;0.375;;(8, 9);;(8, 9);1;2312
12;0.375;;(8, 9);;(8, 9);1;2313
12;0.375;;(8, 9);;(8, 9);1;2314
12;0.375;;(8, 9);;(8, 9);1;2315
12;0.375;;(8, 9);;(8, 9);1;2316
12;0.375;;(8, 9);;(8, 9);1;2317
12;0.375;;(8, 9);;(8, 9);1;2318
12;0.375;;(8, 9);;(8, 9);1;2319
12;0.375;;(8, 9);MoveNorth;(8, 8);1;2320
12;0.375;;(8, 9);;(8, 8);1;2321
12;0.375;;(8, 9);;(8, 8);1;2322
12;0.375;;(8, 9);;(8, 8);1;2323
12;0.375;;(8, 9);;(8, 8);1;2324
12;0.375;;(8, 9);;(8, 8);1;2325
12;0.375;;(8, 9);;(8, 8);1;2326
12;0.375;;(8, 9);;(8, 8);1;2327
12;0.375;;(8, 9);MoveEast;(9, 8);1;2328
12;0.375;;(8, 9);;(9, 8);1;2329
12;0.375;;(8, 9);;(9, 8);1;2330
12;0.375;;(8, 9);;(9, 8);1;2331
12;0.375;;(8, 9);MoveNorth;(9, 7);1;2332
12;0.375;;(8, 9);;(9, 7);1;2333
12;0.375;;(8, 9);;(9, 7);1;2334
12;0.375;;(8, 9);;(9, 7);1;2335
12;0.375;;(8, 9);;(9, 7);1;2336
12;0.375;;(8, 9);;(9, 7);1;2337
12;0.375;;(8, 9);;(9, 7);1;2338
12;0.375;;(8, 9);;(9, 7);1;2339
12;0.375;;(8, 9);MoveNorth;(9, 6);1;2340
12;0.375;;(8, 9);;(9, 6);1;2341
12;0.375;;(8, 9);;(9, 6);1;2342
12;0.375;;(8, 9);;(9, 6);1;2343
12;0.375;;(8, 9);MoveEast;(10, 6);1;2344
12;0.375;;(8, 9);;(10, 6);1;2345
12;0.375;;(8, 9);;(10, 6);1;2346
12;0.375;;(8, 9);;(10, 6);1;2347
12;0.375;;(8, 9);;(10, 6);1;2348
12;0.375;;(8, 9);;(10, 6);1;2349
12;0.375;;(8, 9);;(10, 6);1;2350
12;0.375;;(8, 9);MoveEast;(10, 6);1;2351
12;0.375;;(8, 9);MoveEast;(10, 6);1;2352
12;0.375;;(8, 9);MoveEast;(10, 6);1;2353
12;0.375;;(8, 9);MoveEast;(10, 6);1;2354
12;0.375;;(8, 9);MoveEast;(10, 6);1;2355
12;0.375;;(8, 9);MoveEast;(11, 6);1;2356
12;0.375;;(8, 9);MoveEast;(11, 6);1;2357
12;0.375;;(8, 9);MoveEast;(11, 6);1;2358
12;0.375;;(8, 9);MoveEast;(11, 6);1;2359
12;0.375;;(8, 9);MoveEast;(11, 6);1;2360
12;0.375;;(8, 9);MoveEast;(11, 6);1;2361
12;0.375;;(8, 9);MoveEast;(12, 6);1;2362
12;0.375;;(8, 9);MoveEast;(12, 6);1;2363
12;0.375;;(8, 9);MoveEast;(12, 6);1;2364
12;0.375;;(8, 9);MoveEast;(12, 6);1;2365
12;0.375;;(8, 9);MoveEast;(12, 6);1;2366
12;0.375;;(8, 9);MoveEast;(12, 6);1;2367
12;0.375;;(8, 9);MoveEast;(13, 6);1;2368
12;0.375;;(8, 9);MoveEast;(14, 6);1;2369
12;0.375;;(8, 9);MoveEast;(15, 6);1;2370
12;0.375;;(8, 9);MoveEast;(16, 6);1;2371
12;0.375;;(8, 9);MoveEast;(17, 6);1;2372
12;0.375;;(8, 9);MoveEast;(18, 6);1;2373
12;0.375;;(8, 9);MoveEast;(19, 6);1;2374
12;0.375;;(8, 9);MoveEast;(19, 6);1;2375
12;0.375;;(8, 9);MoveEast;(19, 6);1;2376
12;0.375;;(8, 9);MoveEast;(19, 6);1;2377
12;0.375;;(8, 9);MoveEast;(19, 6);1;2378
12;0.375;;(8, 9);MoveEast;(19, 6);1;2379
12;0.375;;(8, 9);MoveEast;(20, 6);1;2380
12;0.375;;(8, 9);MoveEast;(21, 6);1;2381
12;0.375;;(8, 9);;(21, 6);1;2382
12;0.375;;(8, 9);MoveEast;(22, 6);1;2383
12;0.375;;(8, 9);MoveEast;(23, 6);1;2384
12;0.375;;(8, 9);MoveEast;(23, 6);1;2385
12;0.375;;(8, 9);;(23, 6);1;2386
12;0.375;;(8, 9);;(23, 6);1;2387
12;0.375;;(8, 9);;(23, 6);1;2388
12;0.375;;(8, 9);;(23, 6);1;2389
12;0.375;;(8, 9);;(23, 6);1;2390
12;0.375;;(8, 9);;(23, 6);1;2391
12;0.375;;(8, 9);;(23, 6);1;2392
12;0.375;;(8, 9);;(23, 6);1;2393
12;0.375;;(8, 9);;(23, 6);1;2394
12;0.375;;(8, 9);MoveEast;(23, 6);1;2395
12;0.375;;(8, 9);;(23, 6);1;2396
12;0.375;;(8, 9);;(23, 6);1;2397
12;0.375;;(8, 9);MoveSouth;(23, 7);1;2398
12;0.375;;(8, 9);;(23, 7);1;2399
12;0.375;;(8, 9);;(23, 7);1;2400
12;0.375;;(8, 9);;(23, 7);1;2401
12;0.375;;(8, 9);;(23, 7);1;2402
12;0.375;;(8, 9);;(23, 7);1;2403
12;0.375;;(8, 9);;(23, 7);1;2404
12;0.375;;(8, 9);;(23, 7);1;2405
12;0.375;;(8, 9);MoveSouth;(23, 8);1;2406
12;0.375;;(8, 9);;(23, 8);1;2407
12;0.375;;(8, 9);;(23, 8);1;2408
12;0.375;;(8, 9);;(23, 8);1;2409
12;0.375;;(8, 9);;(23, 8);1;2410
12;0.375;;(8, 9);;(23, 8);1;2411
12;0.375;;(8, 9);MoveSouth;(23, 9);1;2412
12;0.375;;(8, 9);;(23, 9);1;2413
12;0.375;;(8, 9);;(23, 9);1;2414
12;0.375;;(8, 9);;(23, 9);1;2415
12;0.375;;(8, 9);;(23, 9);1;2416
12;0.375;;(8, 9);;(23, 9);1;2417
12;0.375;;(8, 9);;(23, 9);1;2418
12;0.375;;(8, 9);;(23, 9);1;2419
12;0.375;;(8, 9);MoveSouth;(23, 10);1;2420
12;0.375;;(8, 9);;(23, 10);1;2421
12;0.375;;(8, 9);;(23, 10);1;2422
12;0.375;;(8, 9);;(23, 10);1;2423
12;0.375;;(8, 9);;(23, 10);1;2424
12;0.375;;(8, 9);;(23, 10);1;2425
12;0.375;;(8, 9);;(23, 10);1;2426
12;0.375;;(8, 9);MoveSouth;(23, 11);1;2427
12;0.375;;(8, 9);;(23, 11);1;2428
12;0.375;;(8, 9);;(23, 11);1;2429
12;0.375;;(8, 9);;(23, 11);1;2430
12;0.375;;(8, 9);;(23, 11);1;2431
12;0.375;;(8, 9);;(23, 11);1;2432
12;0.375;;(8, 9);;(23, 11);1;2433
12;0.375;;(8, 9);;(23, 11);1;2434
12;0.375;;(8, 9);;(23, 11);1;2435
12;0.375;;(8, 9);;(23, 11);1;2436
12;0.375;;(8, 9);;(23, 11);1;2437
18;0.5;;(23, 11);DropObjectTogether;(23, 11);1;2438
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2439
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2440
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2441
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2442
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2443
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2444
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2445
18;0.5;MoveSouthWest;(23, 11);;(23, 11);1;2446
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2447
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2448
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2449
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2450
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2451
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2452
18;0.5;MoveSouthWest;(22, 12);;(23, 11);1;2453
18;0.5;MoveSouthWest;(22, 12);MoveWest;(22, 11);1;2454
